Index	1,		2,		3,		4,		5,		6,		7,		8,		9,		10,		11,		12,		13,		14,		15,		16,		17,		18,		19,		20,		21,		22,		23,		24,		25,		26,		27,		28,		29,		30,		31,		32,		33,		34,		35,		36,		37,		38,		39,		40,		41,		42,		43,		44,		45,		46,		47,		48,		49,		50,		51,		52,		53,		54,		55,		56,		57,		58,		59,		60,		61,		62,		63,		64,		65,		66,		67,		68,		69,		70,		71,		72,		73,		74,		75,		76,		
11,	15,83591,	17,12963,	15,20319,	8,999486,	16,19341,	14,86368,	13,47994,	12,71862,	160,3832,	7,950103,	0,		7,443416,	3,587963,	3,382202,	15,71502,	3,199589,	3,770576,	5,018004,	4,683642,	161,7515,	166,142,	166,5921,	166,5509,	166,5509,	27,46656,	167,32,		166,7104,	166,8981,	167,1373,	161,5175,	10,13375,	10,30864,	13,23045,	12,27623,	10,33693,	24,25154,	10,87191,	9,863683,	11,45319,	11,52778,	159,6579,	11,94702,	11,91872,	12,25566,	22,91409,	12,46656,	12,22222,	11,47634,	12,52058,	160,2829,	55,21862,	51,35031,	38,27161,	51,14198,	50,90021,	54,72479,	51,28601,	53,17644,	54,25154,	51,63323,	163,4902,	167,5463,	167,1399,	17,38426,	167,5849,	167,5849,	30,20319,	167,6337,	168,143,	167,6209,	161,3863,	163,8992,	26,30916,	26,84414,	25,00772,	163,8992,	
12,	18,63426,	19,95628,	18,25617,	10,14918,	19,20267,	17,91409,	17,00875,	15,76646,	160,3832,	11,03138,	7,443416,	0,		7,687757,	7,476852,	16,81841,	7,528292,	7,389403,	10,03344,	8,361626,	161,9316,	166,6872,	166,7773,	166,5484,	166,5484,	30,34208,	167,32,		166,7078,	166,8981,	167,1373,	161,5149,	13,36163,	13,31276,	15,41924,	15,04887,	12,78807,	27,1322,	13,30761,	13,39249,	14,06893,	13,768,		159,6579,	12,57973,	12,0499,	12,44342,	24,40329,	13,0607,	12,98868,	11,31944,	13,44393,	160,9208,	56,38632,	53,22531,	40,08745,	52,81379,	52,6106,	58,22531,	52,51029,	54,29269,	55,21862,	53,09414,	164,0947,	167,5463,	167,536,	18,85031,	167,3765,	167,3765,	33,19702,	167,4254,	167,9347,	167,4126,	162,1579,	164,231,	29,5499,	28,52366,	27,9964,	164,231,	
13,	14,30041,	15,01029,	13,6677,	7,875515,	14,42387,	12,56173,	12,31224,	10,71502,	160,3832,	5,95679,	3,587963,	7,687757,	0,		0,8359054,	14,84054,	2,422839,	1,131687,	4,98714,	3,487654,	161,749,	166,4558,	166,5869,	166,5432,	166,5432,	26,04167,	167,3174,	166,7027,	166,893,	167,1322,	161,5175,	9,488169,	9,827675,	11,88786,	10,80761,	9,423868,	23,19444,	9,976851,	8,564815,	9,215535,	10,33436,	159,6605,	11,18056,	10,93364,	11,0108,	22,73148,	11,28344,	11,1034,	10,05916,	11,52778,	160,6481,	53,74228,	49,83539,	36,28086,	49,36471,	49,14095,	53,01955,	49,86368,	51,54321,	52,77521,	50,36523,	163,858,	167,5412,	167,3045,	15,5427,	167,1785,	167,1785,	28,48251,	167,2274,	167,7366,	167,2145,	161,2551,	163,9892,	25,12088,	24,64249,	23,80916,	163,9892,	
14,	14,34156,	15,58642,	14,03549,	8,251029,	14,92027,	13,0607,	12,72634,	11,09568,	160,3832,	6,427469,	3,382202,	7,476852,	0,8359054,	0,		15,16461,	2,687757,	1,126543,	5,303498,	3,870885,	161,7515,	166,4892,	166,5921,	166,5509,	166,5509,	26,44805,	167,3225,	166,7078,	166,9007,	167,1399,	161,5175,	9,966564,	10,31636,	12,28138,	11,30916,	9,837963,	23,49794,	10,39609,	8,994342,	9,69393,	10,68158,	159,6605,	11,65123,	11,37346,	11,47634,	22,68776,	11,80813,	11,6358,	10,52469,	11,98302,	160,6842,	54,17953,	50,27521,	36,8287,	49,82253,	49,59877,	53,5751,	50,29064,	51,95216,	53,22017,	50,79218,	163,894,	167,5463,	167,338,	15,95679,	167,2119,	167,2119,	28,95319,	167,2608,	167,7701,	167,2479,	161,2603,	164,0252,	25,62243,	25,16975,	24,22325,	164,0252,	
15,	16,63066,	19,42644,	17,92953,	14,41101,	21,02623,	18,23817,	19,62449,	18,14043,	160,3832,	15,8179,	15,71502,	16,81841,	14,84054,	15,16461,	0,		16,09568,	15,1286,	16,91358,	14,78395,	161,7387,	166,1291,	166,5458,	166,5072,	166,5072,	22,35082,	167,2737,	166,6795,	166,839,	167,1065,	161,5149,	16,80813,	15,2392,	18,95833,	15,85905,	13,99177,	19,84053,	14,24125,	15,60957,	15,82819,	15,02572,	159,7016,	16,4249,	17,35082,	17,59002,	18,75772,	17,43827,	17,72891,	17,10905,	17,7572,	159,6451,	53,5751,	47,93467,	35,81018,	46,72582,	46,66409,	49,60134,	47,48971,	50,59414,	53,65741,	48,27161,	163,4465,	167,4563,	167,0525,	18,30761,	167,0499,	167,0499,	25,27006,	167,0628,	167,5823,	167,0576,	161,5046,	163,7577,	28,28447,	27,44084,	26,28601,	163,7577,	
16,	15,52726,	15,42695,	14,24897,	8,225308,	14,50103,	12,98097,	12,67747,	11,17798,	160,3832,	6,082819,	3,199589,	7,528292,	2,422839,	2,687757,	16,09568,	0,		2,705761,	4,935699,	3,485082,	161,749,	166,3812,	166,5921,	166,5484,	166,5484,	26,48663,	167,32,		166,7078,	166,8981,	167,1373,	161,5175,	9,066358,	9,526749,	11,71039,	10,72016,	9,390432,	23,34362,	9,853395,	8,731996,	9,421296,	10,1466,	159,6605,	11,07767,	11,11111,	11,09054,	22,97068,	11,22428,	11,02881,	10,1286,	11,32716,	160,5813,	53,25617,	49,70936,	36,1214,	49,16667,	48,96091,	53,08642,	49,51646,	51,22942,	52,11677,	50,00257,	163,786,	167,5463,	167,2299,	15,80247,	167,5437,	167,5437,	28,54938,	167,5926,	168,1019,	167,5797,	161,2603,	163,9198,	25,13117,	24,71708,	23,65226,	163,9198,	
17,	14,08436,	15,31893,	13,83745,	7,862654,	14,69393,	12,9784,	12,42541,	10,89763,	160,3832,	6,113683,	3,770576,	7,389403,	1,131687,	1,126543,	15,1286,	2,705761,	0,		5,303498,	3,72428,	161,7515,	166,5406,	166,6307,	166,5509,	166,5509,	26,21656,	167,3225,	166,7104,	166,9007,	167,1399,	161,5175,	9,508745,	10,18004,	12,03446,	10,74074,	9,380144,	23,16101,	9,879115,	8,539095,	9,215535,	10,33951,	159,6605,	11,6821,	11,34774,	11,34516,	22,86265,	11,67181,	11,59722,	10,48868,	12,0679,	160,7382,	53,97891,	50,11317,	36,58951,	49,67593,	49,45216,	53,20473,	50,06687,	51,71296,	53,06842,	50,55298,	163,9455,	167,5489,	167,3894,	15,72016,	167,2608,	167,2608,	28,70628,	167,3097,	167,8189,	167,2968,	161,2629,	164,0792,	25,29835,	25,07459,	23,88632,	164,0792,	
18,	14,38272,	14,3287,	13,04784,	9,320988,	13,39763,	12,01132,	11,14455,	10,20833,	160,3832,	5,895061,	5,018004,	10,03344,	4,98714,	5,303498,	16,91358,	4,935699,	5,303498,	0,		4,814815,	161,7515,	166,1651,	166,5947,	166,5509,	166,5509,	26,13683,	167,3225,	166,7104,	166,9007,	167,1399,	161,5175,	8,729424,	9,814815,	11,63837,	11,09568,	9,524177,	22,58488,	9,938272,	9,205247,	10,09259,	10,52726,	159,7325,	11,35288,	11,1857,	11,49177,	23,32562,	11,86728,	11,4249,	10,69187,	11,76955,	160,3652,	54,91255,	50,77418,	35,66615,	50,31379,	50,16718,	52,42027,	51,04681,	52,59002,	54,19239,	51,44804,	163,57,		167,5489,	167,1425,	15,98508,	167,1322,	167,1322,	28,02726,	167,1451,	167,7032,	167,1322,	161,2629,	163,9017,	24,03292,	24,0715,	22,29681,	163,9017,	
19,	14,6142,	13,92747,	13,23817,	8,040123,	13,47479,	11,893,		11,23971,	9,434156,	160,3832,	4,675926,	4,683642,	8,361626,	3,487654,	3,870885,	14,78395,	3,485082,	3,72428,	4,814815,	0,		161,7515,	166,142,	166,5947,	166,5509,	166,5509,	24,88683,	167,3225,	166,7104,	166,9007,	167,1399,	161,5175,	8,595679,	8,798868,	10,77675,	10,13375,	8,726851,	21,73611,	9,33642,	8,346193,	9,282408,	9,46502,	159,6811,	9,524177,	9,69393,	9,904836,	21,54321,	9,732511,	9,398149,	9,385288,	9,94856,	160,2238,	53,95576,	49,09979,	35,19804,	48,58796,	48,50566,	51,84928,	49,4393,	50,91307,	53,29733,	49,78652,	163,4259,	167,5489,	167,1425,	14,13837,	167,1322,	167,1322,	27,05504,	167,091,	167,7032,	167,0782,	161,2629,	163,9017,	23,76029,	23,59825,	22,3714,	163,9017,	
20,	161,7284,	161,7284,	161,7284,	161,7515,	161,7284,	161,7284,	161,7438,	161,7387,	22,19136,	161,7515,	161,7515,	161,9316,	161,749,	161,7515,	161,7387,	161,749,	161,7515,	161,7515,	161,7515,	0,		14,31584,	20,31379,	19,93827,	19,93827,	161,7284,	19,34156,	19,17438,	26,2037,	20,88735,	14,90998,	161,7387,	161,7387,	161,7387,	161,7387,	161,7387,	161,7953,	161,7387,	161,7387,	161,7387,	161,7387,	21,04681,	161,7361,	161,7335,	161,7515,	161,7284,	161,8519,	161,8981,	161,8467,	161,8287,	55,46296,	166,4943,	166,6204,	163,2587,	166,5638,	166,6795,	164,9203,	166,6024,	166,5612,	166,3915,	166,4866,	22,83694,	29,77881,	21,84156,	161,9702,	24,45473,	24,45473,	161,8904,	22,03189,	24,83796,	25,36523,	31,03138,	26,27058,	162,3251,	162,0705,	162,0756,	26,27058,	
21,	166,0854,	166,0802,	166,0854,	166,142,	166,0905,	166,106,	166,1317,	166,1343,	28,08128,	166,142,	166,142,	166,6872,	166,4558,	166,4892,	166,1291,	166,3812,	166,5406,	166,1651,	166,142,	14,31584,	0,		13,50309,	13,07356,	13,07356,	166,0802,	11,80298,	12,94753,	20,50926,	13,97634,	21,36317,	166,1291,	166,1291,	166,1291,	166,1291,	166,1291,	166,1831,	166,1291,	166,1291,	166,1291,	166,1291,	25,65586,	166,1034,	166,1008,	166,1034,	166,0674,	166,1008,	166,0931,	166,1677,	166,0828,	49,33642,	170,6739,	170,5376,	167,5129,	170,5324,	170,5813,	168,8323,	170,553,	170,553,	171,1291,	170,4681,	19,57819,	23,59825,	15,65586,	166,4198,	19,72994,	19,72994,	166,2629,	17,71091,	19,87397,	20,85134,	26,99588,	19,09465,	166,6075,	166,3915,	166,4223,	19,09465,	
22,	166,4892,	166,4069,	166,4558,	166,5947,	166,4712,	166,5123,	166,5535,	166,5535,	35,8642,	166,5947,	166,5921,	166,7773,	166,5869,	166,5921,	166,5458,	166,5921,	166,6307,	166,5947,	166,5947,	20,31379,	13,50309,	0,		3,598251,	3,598251,	166,3297,	7,600308,	3,346193,	11,67181,	4,467593,	26,94702,	166,5792,	166,5792,	166,5458,	166,5766,	166,5792,	166,5072,	166,5792,	166,5792,	166,5792,	166,5792,	32,90123,	166,5535,	166,5484,	166,5535,	166,4558,	166,5484,	166,5381,	166,5329,	166,5329,	40,8462,	169,0201,	169,0689,	166,4249,	169,0664,	169,1075,	167,6003,	169,0792,	169,0792,	169,3364,	169,0381,	19,99228,	16,97531,	15,22634,	166,1548,	14,6142,	14,6142,	166,0648,	12,40226,	14,29784,	13,25875,	18,18416,	15,10031,	166,1497,	166,2654,	166,0571,	15,10031,	
23,	166,4429,	166,3683,	166,4095,	166,5509,	166,4326,	166,4686,	166,5123,	166,5072,	34,71451,	166,5509,	166,5509,	166,5484,	166,5432,	166,5509,	166,5072,	166,5484,	166,5509,	166,5509,	166,5509,	19,93827,	13,07356,	3,598251,	0,		0,		166,2809,	5,722737,	3,593107,	10,61728,	5,812757,	25,77418,	166,5406,	166,5406,	166,5072,	166,5381,	166,5406,	166,4583,	166,5406,	166,5406,	166,5406,	166,5406,	32,48457,	166,5149,	166,5098,	166,5149,	166,4069,	166,5098,	166,4995,	166,4943,	166,4943,	40,67644,	168,7834,	168,8297,	166,3837,	168,8272,	168,8709,	167,3534,	168,8426,	168,8426,	168,8143,	168,7989,	19,49846,	16,18056,	14,51132,	166,0751,	14,08693,	14,08693,	166,0262,	12,37654,	13,9249,	13,15329,	17,89095,	14,85854,	166,0674,	166,1831,	166,0211,	14,85854,	
24,	166,4429,	166,3683,	166,4095,	166,5509,	166,4326,	166,4686,	166,5123,	166,5072,	34,71451,	166,5509,	166,5509,	166,5484,	166,5432,	166,5509,	166,5072,	166,5484,	166,5509,	166,5509,	166,5509,	19,93827,	13,07356,	3,598251,	0,		0,		166,2809,	5,722737,	3,593107,	10,61728,	5,812757,	25,77418,	166,5406,	166,5406,	166,5072,	166,5381,	166,5406,	166,4583,	166,5406,	166,5406,	166,5406,	166,5406,	32,48457,	166,5149,	166,5098,	166,5149,	166,4069,	166,5098,	166,4995,	166,4943,	166,4943,	40,67644,	168,7834,	168,8297,	166,3837,	168,8272,	168,8709,	167,3534,	168,8426,	168,8426,	168,8143,	168,7989,	19,49846,	16,18056,	14,51132,	166,0751,	14,08693,	14,08693,	166,0262,	12,37654,	13,9249,	13,15329,	17,89095,	14,85854,	166,0674,	166,1831,	166,0211,	14,85854,	
25,	21,50977,	20,79475,	21,39146,	23,3642,	23,56482,	21,90072,	23,36163,	22,56173,	161,6821,	22,13477,	27,46656,	30,34208,	26,04167,	26,44805,	22,35082,	26,48663,	26,21656,	26,13683,	24,88683,	161,7284,	166,0802,	166,3297,	166,2809,	166,2809,	0,		167,0396,	166,4789,	166,4017,	166,9007,	161,5149,	21,98817,	19,79424,	20,75875,	18,32047,	20,19547,	9,462448,	19,68107,	20,66358,	19,34928,	18,69341,	160,2186,	23,56739,	24,04321,	24,08951,	16,0108,	23,96605,	23,82459,	24,84053,	24,30813,	158,804,	48,06842,	41,5535,	28,75257,	40,94393,	40,86163,	36,05967,	42,47685,	45,20319,	48,51337,	43,16872,	163,7912,	168,0761,	167,59,		17,19393,	166,875,	166,875,	16,04167,	166,3812,	167,2737,	166,5046,	162,8189,	163,9969,	21,48405,	22,98354,	21,94444,	163,9969,	
26,	167,2094,	167,1348,	167,1759,	167,3225,	167,2119,	167,2505,	167,2994,	167,2891,	32,63374,	167,3225,	167,32,		167,32,		167,3174,	167,3225,	167,2737,	167,32,		167,3225,	167,3225,	167,3225,	19,34156,	11,80298,	7,600308,	5,722737,	5,722737,	167,0396,	0,		5,913066,	12,23251,	8,387345,	24,51132,	167,2685,	167,2685,	167,2711,	167,2762,	167,2685,	167,2171,	167,2685,	167,2711,	167,2685,	167,2685,	31,32459,	167,2505,	167,2479,	167,2428,	167,1656,	167,2402,	167,2299,	167,2222,	167,2222,	43,27932,	169,9794,	170,0231,	167,4408,	170,018,	170,0669,	168,4722,	170,0386,	170,0386,	169,9126,	169,9769,	18,95062,	16,71553,	14,78395,	166,8724,	13,99434,	13,99434,	166,839,	11,87243,	13,8606,	14,20782,	20,42953,	13,90432,	167,0267,	167,037,	166,9753,	13,90432,	
27,	166,6204,	166,5432,	166,5947,	166,7104,	166,6049,	166,6435,	166,6847,	166,6847,	34,68879,	166,7104,	166,7104,	166,7078,	166,7027,	166,7078,	166,6795,	166,7078,	166,7104,	166,7104,	166,7104,	19,17438,	12,94753,	3,346193,	3,593107,	3,593107,	166,4789,	5,913066,	0,		12,04475,	4,290123,	25,92593,	166,7052,	166,7052,	166,6847,	166,7027,	166,7052,	166,6564,	166,7052,	166,7052,	166,7052,	166,7052,	31,86471,	166,6795,	166,6744,	166,6795,	166,6049,	166,6744,	166,6641,	166,659,	166,659,	42,12963,	169,4393,	169,4856,	166,767,	169,483,	169,5267,	167,945,	169,4985,	169,4985,	169,3904,	169,4547,	19,9357,	16,9393,	15,11831,	166,376,	13,78086,	13,78086,	166,3066,	12,16049,	13,59311,	13,17387,	18,8606,	14,48045,	166,4326,	166,5226,	166,3452,	14,48045,	
28,	166,7413,	166,5792,	166,6744,	166,9007,	166,659,	166,7361,	166,8236,	166,8313,	40,37551,	166,9007,	166,8981,	166,8981,	166,893,	166,9007,	166,839,	166,8981,	166,9007,	166,9007,	166,9007,	26,2037,	20,50926,	11,67181,	10,61728,	10,61728,	166,4017,	12,23251,	12,04475,	0,		12,59774,	30,30864,	166,839,	166,839,	166,803,	166,8776,	166,839,	166,5792,	166,839,	166,875,	166,839,	166,8699,	37,01903,	166,8133,	166,8081,	166,8133,	166,5792,	166,8081,	166,7978,	166,7927,	166,7927,	35,69702,	167,8498,	167,8961,	165,8436,	167,8987,	167,9244,	166,4738,	167,9141,	167,8909,	167,8755,	167,8832,	22,17593,	15,1466,	18,21759,	166,196,	16,19599,	16,19599,	166,1368,	16,47634,	15,76389,	14,28755,	15,64558,	15,98765,	165,7433,	165,8436,	165,7433,	15,98765,	
29,	167,0448,	166,9753,	167,019,	167,1399,	167,037,	167,0705,	167,1091,	167,1091,	36,44804,	167,1399,	167,1373,	167,1373,	167,1322,	167,1399,	167,1065,	167,1373,	167,1399,	167,1399,	167,1399,	20,88735,	13,97634,	4,467593,	5,812757,	5,812757,	166,9007,	8,387345,	4,290123,	12,59774,	0,		27,61317,	167,1168,	167,1168,	167,0962,	167,1142,	167,1168,	167,0859,	167,1168,	167,1168,	167,1168,	167,1168,	33,26132,	167,1116,	167,1065,	167,1116,	167,0396,	167,1091,	167,1039,	167,1091,	167,1091,	42,48199,	170,0257,	170,0694,	167,4254,	170,0643,	170,1132,	168,5031,	170,0849,	170,0849,	169,9949,	170,0334,	21,47634,	17,81121,	16,88529,	166,8956,	15,23405,	15,23405,	166,7027,	13,47479,	14,92798,	14,15381,	19,50875,	15,40895,	166,8776,	166,9342,	166,749,	15,40895,	
